Year,Semester,Course_Number,English_Name,Section,Lecturer_Name,Lecturer_ID,Department,Day,Time,Room,Room_ID,Registered_Students,Room_Capacity,Online,Start_Time,End_Time,islab,Department_ID,Credit Hours
2023-2024,Summer Semester,20141,physics (1),1,Prof. Khaldoun Al Tarawneh,66,Basic Sciences,Sun Mon Tue Wed Thu,09:25-10:40,307,24,12,48,no,09:25,10:40,False,20,3
2023-2024,Summer Semester,20141,physics (1),2,Prof. Khaldoun Al Tarawneh,66,Basic Sciences,Sun Mon Tue Wed Thu,12:15-13:30,307,24,12,48,no,12:15,13:30,False,20,3
2023-2024,Summer Semester,20142,physics 2 for engineering,1,Omar Zayed,67,Basic Sciences,Sun Mon Tue Wed Thu,12:15-13:30,304,25,36,48,no,12:15,13:30,False,20,3
2023-2024,Summer Semester,20142,physics 2 for it,2,Tariq Aldaraghmeh,65,Basic Sciences,Sun Mon Tue Wed Thu,12:15-13:30,304,25,30,48,no,12:15,13:30,False,20,3
2023-2024,Summer Semester,20147,physics lab for it,1,Tariq Aldaraghmeh,65,Basic Sciences,Mon Wed,13:40-15:40,ee103physicsee,26,9,23,no,13:40,15:40,True,20,0
2023-2024,Summer Semester,20147,physics lab for it,2,Omar Zayed,67,Basic Sciences,Sun Tue,09:15-11:15,ee103physicsee,26,14,23,no,09:15,11:15,True,20,0
2023-2024,Summer Semester,20150,physics lab for engineering,1,Tariq Aldaraghmeh,65,Basic Sciences,Sun Tue,13:40-16:40,ee103physicsee,26,17,23,no,13:40,16:40,True,20,1
2023-2024,Summer Semester,20150,physics lab for engineering,2,Omar Zayed,67,Basic Sciences,Mon Wed,09:15-12:15,ee103physicsee,26,13,23,no,09:15,12:15,True,20,1
2023-2024,Summer Semester,20200,technical writing and communication skills,1,Ala'A Abu Saleem,200,Basic Sciences,Sun Mon Tue,08:00-09:15,atelier ُee309,27,40,50,blended,08:00,09:15,False,20,3
2023-2024,Summer Semester,20200,technical writing and communication skills,2,Aya Hamdieh,258,Basic Sciences,Sun Mon Tue,10:50-12:05,atelier ُee309,27,46,50,blended,10:50,12:05,False,20,3
2023-2024,Summer Semester,20231,calculus (3),1,Dr. Abeer Jaradat,57,Basic Sciences,Sun Mon Tue Wed Thu,10:50-12:05,307,24,34,48,no,10:50,12:05,False,20,3
2023-2024,Summer Semester,20232,engineering mathematics(1),1,Prof. Ma'Moon Ahmed,64,Basic Sciences,Sun Mon Tue,09:25-10:40,308,28,39,50,blended,09:25,10:40,False,20,3
2023-2024,Summer Semester,20233,statistical methods,1,Dr. Abeer Jaradat,57,Basic Sciences,Sun Mon Tue,08:00-09:15,atelier ُee309,27,45,50,blended,08:00,09:15,False,20,3
2023-2024,Summer Semester,20233,statistical methods,2,Raja'A Al-Qderat,61,Basic Sciences,Sun Mon Tue,10:50-12:05,atelier ُee309,27,44,50,blended,10:50,12:05,False,20,3
2023-2024,Summer Semester,20233,statistical methods,3,Dr. Abeer Jaradat,57,Basic Sciences,Sun Mon Tue,12:15-13:30,atelier ُee309,27,36,50,blended,12:15,13:30,False,20,3
2023-2024,Summer Semester,20234,linear algebra,1,Dr. Sahar Aleid,201,Basic Sciences,Sun Mon Tue Wed Thu,10:50-12:05,342,29,48,52,no,10:50,12:05,False,20,3
2023-2024,Summer Semester,20234,linear algebra,2,Dr. Sahar Aleid,201,Basic Sciences,Sun Mon Tue Wed Thu,13:40-14:55,342,29,37,52,no,13:40,14:55,False,20,3
2023-2024,Summer Semester,20234,linear algebra,3,Prof. Samia Bushnaq,63,Basic Sciences,Sun Mon Tue Wed Thu,12:15-13:30,342,29,40,52,no,12:15,13:30,False,20,3
2023-2024,Summer Semester,20234,linear algebra,4,Prof. Samia Bushnaq,63,Basic Sciences,Sun Mon Tue Wed Thu,09:25-10:40,342,29,34,52,no,09:25,10:40,False,20,3
2023-2024,Summer Semester,20235,statistical methods for business,1,Prof. Mahmoud Dar Assi,71,Basic Sciences,Sun Mon Tue,09:25-10:40,341,23,47,50,blended,09:25,10:40,False,20,3
2023-2024,Summer Semester,20235,statistical methods for business,2,Prof. Mahmoud Dar Assi,71,Basic Sciences,Sun Mon Tue,10:50-12:05,341,23,50,50,blended,10:50,12:05,False,20,3
2023-2024,Summer Semester,20235,statistical methods for business,3,Yousef Abu Hour,56,Basic Sciences,Sun Mon Tue,13:40-14:55,341,23,45,50,blended,13:40,14:55,False,20,3
2023-2024,Summer Semester,20331,engineering mathematics(2),1,Prof. Fida Mohammad,60,Basic Sciences,Sun Mon Tue,09:25-10:40,305,30,18,44,blended,09:25,10:40,False,20,3
2023-2024,Summer Semester,20333,numerical analysis,1,Prof. Samia Bushnaq,63,Basic Sciences,Sun Mon Tue,08:00-09:15,342,29,45,52,blended,08:00,09:15,False,20,3
2023-2024,Summer Semester,20335,applied probability and statistics,1,Prof. Fida Mohammad,60,Basic Sciences,Sun Mon Tue,10:50-12:05,307,24,40,48,blended,10:50,12:05,False,20,3
2023-2024,Summer Semester,20336,principles of probability,1,Dr. Yousef Al-Qudah,259,Basic Sciences,Sun Mon Tue Wed Thu,16:45-18:00,306,31,7,48,blended,16:45,18:00,False,20,3
2023-2024,Summer Semester,21218,engineering drawing lab,1,Prof. Amjed Al-Mousa,88,Electrical Engineering,Sun Tue,13:40-16:40,lb706,32,8,50,blended,13:40,16:40,True,2124,1
2023-2024,Summer Semester,21219,engineering workshop,1,Prof. Ayman Faza,79,Electrical Engineering,Sun Tue,13:40-16:40,ee124,33,9,20,no,13:40,16:40,False,2124,1
2023-2024,Summer Semester,21221,electric circuits (1),1,Prof. Ayman Faza,79,Electrical Engineering,Sun Mon Tue Wed Thu,09:25-10:40,304,25,28,48,no,09:25,10:40,False,2124,3
2023-2024,Summer Semester,21222,electric circuits (2),1,Hussam Kloub,202,Electrical Engineering,Sun Mon Tue Wed Thu,12:15-13:30,305,30,11,44,no,12:15,13:30,False,2124,3
2023-2024,Summer Semester,21229,electric circuits lab,1,Prof. Fadi Shahrouri,75,Electrical Engineering,Mon Wed,13:40-16:40,ee205 circuits,34,6,42,no,13:40,16:40,True,2124,1
2023-2024,Summer Semester,21231,electronics (1),1,Dr. Ibrahim Abuishmais,100,Electrical Engineering,Sun Mon Tue Wed Thu,09:25-10:40,305,30,15,44,no,09:25,10:40,False,2124,3
2023-2024,Summer Semester,21331,electronics (2),1,Dr. Salah Al-Din Badran,260,Electrical Engineering,Sun Mon Tue Wed Thu,12:15-13:30,306,31,8,48,no,12:15,13:30,False,2124,3
2023-2024,Summer Semester,21332,digital electronics,1,Eng. Hazem Marar,83,Electrical Engineering,Sun Mon Tue Wed Thu,10:50-12:05,304,25,24,48,no,10:50,12:05,False,2124,3
2023-2024,Summer Semester,21338,electronics lab,1,Prof. Ayman Faza,79,Electrical Engineering,Mon Wed,13:40-16:40,ee102 electrical,35,6,44,no,13:40,16:40,True,2124,1
2023-2024,Summer Semester,21339,digital electronics lab,1,Prof. Fadi Shahrouri,75,Electrical Engineering,Sun Tue,13:40-16:40,ee102 electrical,35,10,44,no,13:40,16:40,True,2124,1
2023-2024,Summer Semester,22241,digital logic design,1,Prof. Esam Al Qaralleh,73,Computer Engineering,Sun Mon Tue Wed Thu,10:50-12:05,342,29,35,52,no,10:50,12:05,False,2225,3
2023-2024,Summer Semester,22241,digital logic design,2,Prof. Esam Al Qaralleh,73,Computer Engineering,Sun Mon Tue Wed Thu,09:25-10:40,342,29,29,52,no,09:25,10:40,False,2225,3
2023-2024,Summer Semester,22241,digital logic design,3,Eng. Hazem Marar,83,Computer Engineering,Sun Mon Tue Wed Thu,09:25-10:40,342,29,26,52,no,09:25,10:40,False,2225,3
2023-2024,Summer Semester,22342,computer organization and assembly language,1,Eng. Hazem Marar,83,Computer Engineering,Sun Mon Tue,12:15-13:30,ee241 security,11,43,47,blended,12:15,13:30,False,2225,3
2023-2024,Summer Semester,22348,digital logic lab,1,Dr. Awos Kanan,89,Computer Engineering,Sun Tue,13:40-16:40,ee204 microprocessor,39,9,21,no,13:40,16:40,True,2225,1
2023-2024,Summer Semester,22348,digital logic lab,2,Dr. Awos Kanan,89,Computer Engineering,Mon Wed,13:40-16:40,ee204 microprocessor,39,11,21,no,13:40,16:40,True,2225,1
2023-2024,Summer Semester,22443,computer networks,1,Eng. Nour Kattawi,187,Computer Engineering,Sun Mon Tue Wed Thu,12:15-13:30,301,21,34,51,no,12:15,13:30,False,2225,3
2023-2024,Summer Semester,23351,signals and systems,1,Dr. Mohammad Abdel Rahman,52,Communications Engineering,Sun Mon Tue Wed Thu,09:25-10:40,342,29,31,52,no,09:25,10:40,False,2327,3
2023-2024,Summer Semester,23351,signals and systems,2,Dr. Mohammad Abdel Rahman,52,Communications Engineering,Sun Mon Tue Wed Thu,10:50-12:05,342,29,24,52,no,10:50,12:05,False,2327,3
2023-2024,Summer Semester,23356,programming applications in signals & systems lab,1,Dr. Luae' Al-Tarawneh,97,Communications Engineering,Sun Tue,12:15-15:15,ee243 cellular,41,20,34,no,12:15,15:15,True,2327,1
2023-2024,Summer Semester,23356,programming applications in signals & systems lab,2,Dr. Luae' Al-Tarawneh,97,Communications Engineering,Mon Wed,13:40-16:40,ee243 cellular,41,20,34,no,13:40,16:40,True,2327,1
2023-2024,Summer Semester,23356,programming applications in signals & systems lab,3,Dr. Mohammad Abdel Rahman,52,Communications Engineering,Sun Tue,12:15-15:15,ee243 cellular,41,10,34,no,12:15,15:15,True,2327,1
2023-2024,Summer Semester,23411,engineering economics,1,Eng. Neda Al Daher,98,Communications Engineering,Sun Mon Tue Wed Thu,09:25-10:40,304,25,6,48,blended,09:25,10:40,False,2327,3
2023-2024,Summer Semester,24471,automatic control,1,Hussam Kloub,202,Electrical Engineering,Sun Mon Tue Wed Thu,09:25-10:40,307,24,7,48,no,09:25,10:40,False,2124,3
2023-2024,Summer Semester,24569,power systems protection lab,1,Dr. Ibrahim Abuishmais,100,Electrical Engineering,Mon Wed,13:40-16:40,ee104 electrical,45,5,14,no,13:40,16:40,True,2124,1
2023-2024,Summer Semester,24581,special topics in power engineering,1,Dr. Ibrahim Abuishmais,100,Electrical Engineering,Sun Mon Tue,12:15-13:30,ee205 circuits,34,5,42,blended,12:15,13:30,False,2124,3
2023-2024,Summer Semester,31021,arabic language communication skills (remedial),1,Dr. Shereen Jad Allah,105,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,17,17,online,15:20,16:35,False,31,0
2023-2024,Summer Semester,31112,arabic language communication skills,1,Dr. Haya Aldalabih,190,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,55,55,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31112,arabic language communication skills,2,Dr. Haya Aldalabih,190,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,53,53,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31112,arabic language communication skills,3,Dr. Diana Alrehayel,109,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,31,31,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31122,english language communication skills,1,Ashraf Thaher,111,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,27,27,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31122,english language communication skills,2,Dr. Hani Elayyan,261,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,22,22,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31130,foreign languages,1,Lobna Elhaj Yasin,249,Coordination Unit for Service Courses,Sun Mon Tue,08:00-09:15,303,46,43,63,blended,08:00,09:15,False,31,3
2023-2024,Summer Semester,31130,foreign languages,2,Lobna Elhaj Yasin,249,Coordination Unit for Service Courses,Sun Mon Tue,09:25-10:40,303,46,48,63,blended,09:25,10:40,False,31,3
2023-2024,Summer Semester,31151,national education,1,Dr. Ahmad Tarawneh,115,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,32,50,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31151,national education,2,Dr. Ahmad Tarawneh,115,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,29,50,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31151,national education,3,Shahenaz Issa,116,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,46,50,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31151,national education,4,Dr. Qusai Alrahamneh,262,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,26,50,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31152,arabic islamic civilization,1,Shahenaz Issa,116,Coordination Unit for Service Courses,Sun Mon Tue,12:15-13:30,343,47,56,62,blended,12:15,13:30,False,31,3
2023-2024,Summer Semester,31153,"introduction to society, technology and environment protection",1,Tba,118,Coordination Unit for Service Courses,Mon Wed,12:15-13:15,online,1,8,8,online,12:15,13:15,False,31,0
2023-2024,Summer Semester,31160,leadership and societal responsibility,1,Tba,118,Coordination Unit for Service Courses,Mon Wed,12:15-13:15,online,1,117,117,online,12:15,13:15,False,31,0
2023-2024,Summer Semester,31251,military science,1,Saja Al-Hajaj,119,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,230,232,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31252,governance and development,1,Dr. Ramzy Radeideh,117,Coordination Unit for Service Courses,Sun Mon Tue,10:50-12:05,343,47,53,62,blended,10:50,12:05,False,31,3
2023-2024,Summer Semester,31254,entrepreneurship and innovation,1,Hadeel Alomari,193,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,50,50,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31254,entrepreneurship and innovation,2,Hadeel Alomari,193,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,45,45,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31254,entrepreneurship and innovation,3,Afnan Mosime,263,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,49,49,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31255,entrepreneurship for business,1,Hadeel Alomari,193,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,7,7,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31255,entrepreneurship for business,2,Hadeel Alomari,193,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,11,11,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31255,entrepreneurship for business,3,Afnan Mosime,263,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,6,6,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31260,human rights,1,Dr. Adel Alhanahnah,123,Coordination Unit for Service Courses,Sun Mon Tue,13:40-14:55,303,46,52,63,blended,13:40,14:55,False,31,3
2023-2024,Summer Semester,31271,environmental science,1,Prof. Abdul Ghani Albaali,125,Coordination Unit for Service Courses,Sun Mon Tue,13:40-14:55,303,46,9,63,blended,13:40,14:55,False,31,3
2023-2024,Summer Semester,31272,development and environment,1,Prof. Abdul Ghani Albaali,125,Coordination Unit for Service Courses,Sun Mon Tue,13:40-14:55,303,46,52,63,blended,13:40,14:55,False,31,3
2023-2024,Summer Semester,31311,scientific research methods,1,Prof. Abdul Ghani Albaali,125,Coordination Unit for Service Courses,Sun Mon Tue,12:15-13:30,303,46,57,63,blended,12:15,13:30,False,31,3
2023-2024,Summer Semester,31311,scientific research methods,2,Prof. Abdul Ghani Albaali,125,Coordination Unit for Service Courses,Sun Mon Tue,09:25-10:40,303,46,50,63,blended,09:25,10:40,False,31,3
2023-2024,Summer Semester,31351,contemporary issues in the arab world,1,Prof. Mohammad Al Sheyab,126,Coordination Unit for Service Courses,Sun Mon Tue,09:25-10:40,343,47,47,62,blended,09:25,10:40,False,31,3
2023-2024,Summer Semester,31352,jerusalem : history and facts,1,Shahenaz Issa,116,Coordination Unit for Service Courses,Sun Mon Tue,13:40-14:55,303,46,46,63,blended,13:40,14:55,False,31,3
2023-2024,Summer Semester,31361,introduction to philosophy,1,Prof. Mohammad Al Sheyab,126,Coordination Unit for Service Courses,Sun Mon Tue,10:50-12:05,303,46,5,63,blended,10:50,12:05,False,31,3
2023-2024,Summer Semester,31362,philosophy and critical thinking,1,Prof. Mohammad Al Sheyab,126,Coordination Unit for Service Courses,Sun Mon Tue,10:50-12:05,303,46,44,63,blended,10:50,12:05,False,31,3
2023-2024,Summer Semester,31373,21st century skills,1,Banan Alkasasbeh,207,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,10,10,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31373,21st century skills,2,Banan Alkasasbeh,207,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,11,11,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31373,21st century skills,3,Afnan Mosime,263,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,8,8,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31374,life skills,1,Banan Alkasasbeh,207,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,15:20-16:35,online,1,40,40,online,15:20,16:35,False,31,3
2023-2024,Summer Semester,31374,life skills,2,Banan Alkasasbeh,207,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,39,39,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,31374,life skills,3,Afnan Mosime,263,Coordination Unit for Service Courses,Sun Mon Tue Wed Thu,16:45-18:00,online,1,46,46,online,16:45,18:00,False,31,3
2023-2024,Summer Semester,33101,principles of management,1,Prof. Baker Al Serhan,135,Business Administration,Sun Mon Tue Wed Thu,10:50-12:05,201,8,28,55,no,10:50,12:05,False,33,3
2023-2024,Summer Semester,33103,microeconomics,1,Hatem Al-Hindawi,264,Business Administration,Sun Mon Tue Wed Thu,13:40-14:55,704,48,43,59,no,13:40,14:55,False,33,3
2023-2024,Summer Semester,33103,microeconomics,2,Dr. Afnan Ghanayem,265,Business Administration,Sun Mon Tue Wed Thu,09:25-10:40,704,48,45,59,no,09:25,10:40,False,33,3
2023-2024,Summer Semester,33103,microeconomics,3,Dr. Afnan Ghanayem,265,Business Administration,Sun Mon Tue Wed Thu,12:15-13:30,704,48,43,59,no,12:15,13:30,False,33,3
2023-2024,Summer Semester,33203,organizational behavior,1,Prof. Baker Al Serhan,135,Business Administration,Sun Mon Tue,12:15-13:30,922,49,42,49,blended,12:15,13:30,False,33,3
2023-2024,Summer Semester,33204,macroeconomics,1,Dr. Manal Qarain,132,Business Administration,Sun Mon Tue,12:15-13:30,201,8,46,55,blended,12:15,13:30,False,33,3
2023-2024,Summer Semester,33204,macroeconomics,2,Dr. Manal Qarain,132,Business Administration,Sun Mon Tue,13:40-14:55,201,8,43,55,blended,13:40,14:55,False,33,3
2023-2024,Summer Semester,33209,management communication skills,1,Lubna Haijawi,266,Business Administration,Sun Mon Tue Wed Thu,13:40-14:55,201,8,27,55,no,13:40,14:55,False,33,3
2023-2024,Summer Semester,33212,operations research for business,1,Dr. Bilal Hamoud,128,Business Administration,Sun Mon Tue Wed Thu,13:40-14:55,704,48,26,59,no,13:40,14:55,False,33,3
2023-2024,Summer Semester,33218,logistics management,1,Dr. Moh'D Al-Shboul,131,Business Administration,Sun Mon Tue Wed Thu,12:15-13:30,704,48,40,59,no,12:15,13:30,False,33,3
2023-2024,Summer Semester,33309,business ethics and social responsibility,1,Dr. Bilal Hamoud,128,Business Administration,Sun Mon Tue,15:05-16:20,922,49,30,49,blended,15:05,16:20,False,33,3
2023-2024,Summer Semester,33313,production and operations management,1,Dr. Khleef Alkhawaldeh,138,Business Administration,Sun Mon Tue Wed Thu,09:25-10:40,202,7,23,60,no,09:25,10:40,False,33,3
2023-2024,Summer Semester,33317,quality management,1,Dr. Khleef Alkhawaldeh,138,Business Administration,Sun Mon Tue,10:50-12:05,201,8,24,55,blended,10:50,12:05,False,33,3
